score;completeness;rescuebot_action;rescuebot_location;human_action;human_location;world_nr;tick_nr
0;0.0;MoveSouth;(15, 6);;(9, 17);1;490
0;0.0;MoveSouth;(15, 6);;(9, 17);1;491
0;0.0;MoveSouth;(15, 7);;(9, 17);1;492
0;0.0;MoveSouthWest;(15, 7);;(9, 17);1;493
0;0.0;MoveSouthWest;(15, 7);;(9, 17);1;494
0;0.0;MoveSouthWest;(15, 7);;(9, 17);1;495
0;0.0;MoveSouthWest;(15, 7);MoveNorth;(9, 17);1;496
0;0.0;MoveSouthWest;(15, 7);;(9, 17);1;497
0;0.0;MoveSouthWest;(15, 7);;(9, 17);1;498
0;0.0;MoveSouthWest;(15, 7);;(9, 17);1;499
0;0.0;MoveSouthWest;(15, 7);;(9, 17);1;500
0;0.0;MoveSouthWest;(14, 8);;(9, 17);1;501
0;0.0;MoveSouthEast;(14, 8);;(9, 17);1;502
0;0.0;MoveSouthEast;(14, 8);;(9, 17);1;503
0;0.0;MoveSouthEast;(14, 8);MoveSouth;(9, 18);1;504
0;0.0;MoveSouthEast;(14, 8);;(9, 18);1;505
0;0.0;MoveSouthEast;(14, 8);;(9, 18);1;506
0;0.0;MoveSouthEast;(14, 8);;(9, 18);1;507
0;0.0;MoveSouthEast;(14, 8);;(9, 18);1;508
0;0.0;MoveSouthEast;(14, 8);;(9, 18);1;509
0;0.0;MoveSouthEast;(15, 9);;(9, 18);1;510
0;0.0;MoveNorthEast;(15, 9);;(9, 18);1;511
0;0.0;MoveNorthEast;(15, 9);;(9, 18);1;512
0;0.0;MoveNorthEast;(15, 9);;(9, 18);1;513
0;0.0;MoveNorthEast;(15, 9);;(9, 18);1;514
0;0.0;MoveNorthEast;(15, 9);;(9, 18);1;515
0;0.0;MoveNorthEast;(15, 9);;(9, 18);1;516
0;0.0;MoveNorthEast;(15, 9);;(9, 18);1;517
0;0.0;MoveNorthEast;(15, 9);;(9, 18);1;518
0;0.0;MoveNorthEast;(16, 8);;(9, 18);1;519
0;0.0;;(16, 8);;(9, 18);1;520
0;0.0;;(16, 8);;(9, 18);1;521
0;0.0;;(16, 8);;(9, 18);1;522
0;0.0;;(16, 8);;(9, 18);1;523
0;0.0;;(16, 8);;(9, 18);1;524
0;0.0;;(16, 8);;(9, 18);1;525
0;0.0;;(16, 8);;(9, 18);1;526
0;0.0;;(16, 8);;(9, 18);1;527
0;0.0;;(16, 8);;(9, 18);1;528
0;0.0;;(16, 8);;(9, 18);1;529
0;0.0;;(16, 8);;(9, 18);1;530
0;0.0;;(16, 8);;(9, 18);1;531
0;0.0;;(16, 8);;(9, 18);1;532
0;0.0;;(16, 8);;(9, 18);1;533
0;0.0;;(16, 8);;(9, 18);1;534
0;0.0;;(16, 8);;(9, 18);1;535
0;0.0;Idle;(16, 8);;(9, 18);1;536
0;0.0;Idle;(16, 8);;(9, 18);1;537
0;0.0;Idle;(16, 8);;(9, 18);1;538
0;0.0;Idle;(16, 8);;(9, 18);1;539
0;0.0;Idle;(16, 8);;(9, 18);1;540
0;0.0;Idle;(16, 8);;(9, 18);1;541
0;0.0;Idle;(16, 8);;(9, 18);1;542
0;0.0;Idle;(16, 8);MoveWest;(8, 18);1;543
0;0.0;Idle;(16, 8);;(8, 18);1;544
0;0.0;Idle;(16, 8);;(8, 18);1;545
0;0.0;Idle;(16, 8);;(8, 18);1;546
0;0.0;Idle;(16, 8);;(8, 18);1;547
0;0.0;Idle;(16, 8);;(8, 18);1;548
0;0.0;Idle;(16, 8);;(8, 18);1;549
0;0.0;Idle;(16, 8);;(8, 18);1;550
0;0.0;Idle;(16, 8);;(8, 18);1;551
0;0.0;Idle;(16, 8);;(8, 18);1;552
0;0.0;Idle;(16, 8);;(8, 18);1;553
0;0.0;Idle;(16, 8);;(8, 18);1;554
0;0.0;Idle;(16, 8);;(8, 18);1;555
0;0.0;Idle;(16, 8);;(8, 18);1;556
0;0.0;Idle;(16, 8);;(8, 18);1;557
0;0.0;Idle;(16, 8);;(8, 18);1;558
0;0.0;Idle;(16, 8);MoveWest;(7, 18);1;559
0;0.0;Idle;(16, 8);;(7, 18);1;560
0;0.0;Idle;(16, 8);;(7, 18);1;561
0;0.0;Idle;(16, 8);;(7, 18);1;562
0;0.0;Idle;(16, 8);;(7, 18);1;563
0;0.0;Idle;(16, 8);;(7, 18);1;564
0;0.0;Idle;(16, 8);;(7, 18);1;565
0;0.0;Idle;(16, 8);MoveWest;(6, 18);1;566
0;0.0;Idle;(16, 8);;(6, 18);1;567
0;0.0;Idle;(16, 8);;(6, 18);1;568
0;0.0;Idle;(16, 8);MoveWest;(5, 18);1;569
0;0.0;Idle;(16, 8);;(5, 18);1;570
0;0.0;Idle;(16, 8);MoveWest;(4, 18);1;571
0;0.0;Idle;(16, 8);;(4, 18);1;572
0;0.0;Idle;(16, 8);;(4, 18);1;573
0;0.0;Idle;(16, 8);MoveWest;(3, 18);1;574
0;0.0;Idle;(16, 8);;(3, 18);1;575
0;0.0;Idle;(16, 8);;(3, 18);1;576
0;0.0;Idle;(16, 8);;(3, 18);1;577
0;0.0;Idle;(16, 8);;(3, 18);1;578
0;0.0;Idle;(16, 8);;(3, 18);1;579
0;0.0;Idle;(16, 8);;(3, 18);1;580
0;0.0;Idle;(16, 8);;(3, 18);1;581
0;0.0;Idle;(16, 8);MoveSouth;(3, 19);1;582
0;0.0;Idle;(16, 8);;(3, 19);1;583
0;0.0;Idle;(16, 8);;(3, 19);1;584
0;0.0;Idle;(16, 8);;(3, 19);1;585
0;0.0;Idle;(16, 8);;(3, 19);1;586
0;0.0;Idle;(16, 8);;(3, 19);1;587
0;0.0;MoveWest;(16, 8);;(3, 19);1;588
0;0.0;MoveWest;(16, 8);;(3, 19);1;589
0;0.0;MoveWest;(16, 8);;(3, 19);1;590
0;0.0;MoveWest;(16, 8);;(3, 19);1;591
0;0.0;MoveWest;(16, 8);;(3, 19);1;592
0;0.0;MoveWest;(16, 8);;(3, 19);1;593
0;0.0;MoveWest;(16, 8);MoveSouth;(3, 20);1;594
0;0.0;MoveWest;(16, 8);;(3, 20);1;595
0;0.0;MoveWest;(15, 8);;(3, 20);1;596
0;0.0;MoveWest;(15, 8);;(3, 20);1;597
0;0.0;MoveWest;(15, 8);;(3, 20);1;598
0;0.0;MoveWest;(15, 8);MoveSouth;(3, 21);1;599
0;0.0;MoveWest;(15, 8);;(3, 21);1;600
0;0.0;MoveWest;(15, 8);;(3, 21);1;601
0;0.0;MoveWest;(15, 8);;(3, 21);1;602
0;0.0;MoveWest;(15, 8);;(3, 21);1;603
0;0.0;MoveWest;(15, 8);;(3, 21);1;604
0;0.0;MoveWest;(14, 8);MoveSouth;(3, 21);1;605
0;0.0;CarryObject;(14, 8);;(3, 21);1;606
0;0.0;CarryObject;(14, 8);;(3, 21);1;607
0;0.0;CarryObject;(14, 8);;(3, 21);1;608
0;0.0;CarryObject;(14, 8);;(3, 21);1;609
0;0.0;CarryObject;(14, 8);;(3, 21);1;610
0;0.0;CarryObject;(14, 8);;(3, 21);1;611
0;0.0;CarryObject;(14, 8);;(3, 21);1;612
0;0.0;CarryObject;(14, 8);;(3, 21);1;613
0;0.0;CarryObject;(14, 8);;(3, 21);1;614
0;0.0;MoveNorthEast;(14, 8);;(3, 21);1;615
0;0.0;MoveNorthEast;(14, 8);;(3, 21);1;616
0;0.0;MoveNorthEast;(14, 8);;(3, 21);1;617
0;0.0;MoveNorthEast;(14, 8);;(3, 21);1;618
0;0.0;MoveNorthEast;(14, 8);;(3, 21);1;619
0;0.0;MoveNorthEast;(14, 8);;(3, 21);1;620
0;0.0;MoveNorthEast;(14, 8);;(3, 21);1;621
0;0.0;MoveNorthEast;(14, 8);;(3, 21);1;622
0;0.0;MoveNorthEast;(15, 7);;(3, 21);1;623
0;0.0;MoveNorthEast;(15, 7);;(3, 21);1;624
0;0.0;MoveNorthEast;(15, 7);;(3, 21);1;625
0;0.0;MoveNorthEast;(15, 7);;(3, 21);1;626
0;0.0;MoveNorthEast;(15, 7);;(3, 21);1;627
0;0.0;MoveNorthEast;(15, 7);;(3, 21);1;628
0;0.0;MoveNorthEast;(15, 7);;(3, 21);1;629
0;0.0;MoveNorthEast;(15, 7);;(3, 21);1;630
0;0.0;MoveNorthEast;(15, 7);CarryObject;(3, 21);1;631
0;0.0;MoveNorthEast;(16, 6);;(3, 21);1;632
0;0.0;MoveEast;(16, 6);;(3, 21);1;633
0;0.0;MoveEast;(16, 6);;(3, 21);1;634
0;0.0;MoveEast;(16, 6);;(3, 21);1;635
0;0.0;MoveEast;(16, 6);;(3, 21);1;636
0;0.0;MoveEast;(16, 6);;(3, 21);1;637
0;0.0;MoveEast;(16, 6);;(3, 21);1;638
0;0.0;MoveEast;(16, 6);;(3, 21);1;639
0;0.0;MoveEast;(16, 6);MoveNorth;(3, 20);1;640
0;0.0;MoveEast;(17, 6);;(3, 20);1;641
0;0.0;MoveSouthEast;(17, 6);;(3, 20);1;642
0;0.0;MoveSouthEast;(17, 6);;(3, 20);1;643
0;0.0;MoveSouthEast;(17, 6);MoveNorth;(3, 19);1;644
0;0.0;MoveSouthEast;(17, 6);;(3, 19);1;645
0;0.0;MoveSouthEast;(17, 6);MoveNorth;(3, 18);1;646
0;0.0;MoveSouthEast;(17, 6);;(3, 18);1;647
0;0.0;MoveSouthEast;(17, 6);;(3, 18);1;648
0;0.0;MoveSouthEast;(17, 6);;(3, 18);1;649
0;0.0;MoveSouthEast;(18, 7);;(3, 18);1;650
0;0.0;MoveSouthEast;(18, 7);;(3, 18);1;651
0;0.0;MoveSouthEast;(18, 7);;(3, 18);1;652
0;0.0;MoveSouthEast;(18, 7);;(3, 18);1;653
0;0.0;MoveSouthEast;(18, 7);MoveNorth;(3, 17);1;654
0;0.0;MoveSouthEast;(18, 7);;(3, 17);1;655
0;0.0;MoveSouthEast;(18, 7);;(3, 17);1;656
0;0.0;MoveSouthEast;(18, 7);;(3, 17);1;657
0;0.0;MoveSouthEast;(18, 7);;(3, 17);1;658
0;0.0;MoveSouthEast;(19, 8);;(3, 17);1;659
0;0.0;MoveSouthEast;(19, 8);;(3, 17);1;660
0;0.0;MoveSouthEast;(19, 8);;(3, 17);1;661
0;0.0;MoveSouthEast;(19, 8);;(3, 17);1;662
0;0.0;MoveSouthEast;(19, 8);;(3, 17);1;663
0;0.0;MoveSouthEast;(19, 8);;(3, 17);1;664
0;0.0;MoveSouthEast;(19, 8);MoveSouth;(3, 18);1;665
0;0.0;MoveSouthEast;(19, 8);;(3, 18);1;666
0;0.0;MoveSouthEast;(19, 8);;(3, 18);1;667
0;0.0;MoveSouthEast;(19, 8);;(3, 18);1;668
0;0.0;MoveSouthEast;(19, 8);MoveEast;(4, 18);1;669
0;0.0;MoveSouthEast;(19, 8);MoveEast;(5, 18);1;670
0;0.0;MoveSouthEast;(19, 8);;(5, 18);1;671
0;0.0;MoveSouthEast;(19, 8);MoveEast;(6, 18);1;672
0;0.0;MoveSouthEast;(20, 9);;(6, 18);1;673
0;0.0;MoveSouthEast;(20, 9);;(6, 18);1;674
0;0.0;MoveSouthEast;(20, 9);;(6, 18);1;675
0;0.0;MoveSouthEast;(20, 9);MoveEast;(7, 18);1;676
0;0.0;MoveSouthEast;(20, 9);;(7, 18);1;677
0;0.0;MoveSouthEast;(20, 9);MoveEast;(8, 18);1;678
0;0.0;MoveSouthEast;(20, 9);MoveEast;(9, 18);1;679
0;0.0;MoveSouthEast;(20, 9);;(9, 18);1;680
0;0.0;MoveSouthEast;(20, 9);;(9, 18);1;681
0;0.0;MoveSouthEast;(21, 10);MoveEast;(10, 18);1;682
0;0.0;MoveSouthEast;(21, 10);MoveEast;(10, 18);1;683
0;0.0;MoveSouthEast;(21, 10);MoveEast;(10, 18);1;684
0;0.0;MoveSouthEast;(21, 10);MoveEast;(10, 18);1;685
0;0.0;MoveSouthEast;(21, 10);MoveEast;(10, 18);1;686
0;0.0;MoveSouthEast;(21, 10);MoveEast;(10, 18);1;687
0;0.0;MoveSouthEast;(21, 10);MoveEast;(11, 18);1;688
0;0.0;MoveSouthEast;(21, 10);;(11, 18);1;689
0;0.0;MoveSouthEast;(21, 10);;(11, 18);1;690
0;0.0;MoveSouthEast;(22, 11);;(11, 18);1;691
0;0.0;MoveSouth;(22, 11);;(11, 18);1;692
0;0.0;MoveSouth;(22, 11);;(11, 18);1;693
0;0.0;MoveSouth;(22, 11);;(11, 18);1;694
0;0.0;MoveSouth;(22, 11);;(11, 18);1;695
0;0.0;MoveSouth;(22, 11);;(11, 18);1;696
0;0.0;MoveSouth;(22, 11);;(11, 18);1;697
0;0.0;MoveSouth;(22, 11);;(11, 18);1;698
0;0.0;MoveSouth;(22, 11);;(11, 18);1;699
0;0.0;MoveSouth;(22, 12);;(11, 18);1;700
0;0.0;MoveSouth;(22, 12);;(11, 18);1;701
0;0.0;MoveSouth;(22, 12);;(11, 18);1;702
0;0.0;MoveSouth;(22, 12);;(11, 18);1;703
0;0.0;MoveSouth;(22, 12);;(11, 18);1;704
0;0.0;MoveSouth;(22, 12);;(11, 18);1;705
0;0.0;MoveSouth;(22, 12);;(11, 18);1;706
0;0.0;MoveSouth;(22, 12);;(11, 18);1;707
0;0.0;MoveSouth;(22, 12);;(11, 18);1;708
0;0.0;MoveSouth;(22, 13);;(11, 18);1;709
0;0.0;MoveSouthEast;(22, 13);;(11, 18);1;710
0;0.0;MoveSouthEast;(22, 13);;(11, 18);1;711
0;0.0;MoveSouthEast;(22, 13);;(11, 18);1;712
0;0.0;MoveSouthEast;(22, 13);;(11, 18);1;713
0;0.0;MoveSouthEast;(22, 13);;(11, 18);1;714
0;0.0;MoveSouthEast;(22, 13);;(11, 18);1;715
0;0.0;MoveSouthEast;(22, 13);;(11, 18);1;716
0;0.0;MoveSouthEast;(22, 13);;(11, 18);1;717
0;0.0;MoveSouthEast;(23, 14);;(11, 18);1;718
0;0.0;Drop;(23, 14);;(11, 18);1;719
0;0.0;Drop;(23, 14);;(11, 18);1;720
0;0.0;Drop;(23, 14);;(11, 18);1;721
0;0.0;Drop;(23, 14);;(11, 18);1;722
0;0.0;Drop;(23, 14);;(11, 18);1;723
0;0.0;Drop;(23, 14);;(11, 18);1;724
0;0.0;Drop;(23, 14);;(11, 18);1;725
0;0.0;Drop;(23, 14);;(11, 18);1;726
3;0.125;Drop;(23, 14);;(11, 18);1;727
3;0.125;MoveSouthWest;(23, 14);;(11, 18);1;728
3;0.125;MoveSouthWest;(23, 14);;(11, 18);1;729
3;0.125;MoveSouthWest;(23, 14);;(11, 18);1;730
3;0.125;MoveSouthWest;(23, 14);;(11, 18);1;731
3;0.125;MoveSouthWest;(23, 14);;(11, 18);1;732
3;0.125;MoveSouthWest;(23, 14);;(11, 18);1;733
3;0.125;MoveSouthWest;(23, 14);;(11, 18);1;734
3;0.125;MoveSouthWest;(23, 14);;(11, 18);1;735
3;0.125;MoveSouthWest;(22, 15);;(11, 18);1;736
3;0.125;MoveSouth;(22, 15);;(11, 18);1;737
3;0.125;MoveSouth;(22, 15);;(11, 18);1;738
3;0.125;MoveSouth;(22, 15);;(11, 18);1;739
3;0.125;MoveSouth;(22, 15);;(11, 18);1;740
3;0.125;MoveSouth;(22, 15);;(11, 18);1;741
3;0.125;MoveSouth;(22, 15);;(11, 18);1;742
3;0.125;MoveSouth;(22, 15);;(11, 18);1;743
3;0.125;MoveSouth;(22, 15);;(11, 18);1;744
3;0.125;MoveSouth;(22, 16);;(11, 18);1;745
3;0.125;MoveSouthWest;(22, 16);;(11, 18);1;746
3;0.125;MoveSouthWest;(22, 16);;(11, 18);1;747
3;0.125;MoveSouthWest;(22, 16);;(11, 18);1;748
3;0.125;MoveSouthWest;(22, 16);;(11, 18);1;749
3;0.125;MoveSouthWest;(22, 16);;(11, 18);1;750
3;0.125;MoveSouthWest;(22, 16);;(11, 18);1;751
3;0.125;MoveSouthWest;(22, 16);;(11, 18);1;752
3;0.125;MoveSouthWest;(22, 16);;(11, 18);1;753
3;0.125;MoveSouthWest;(21, 17);;(11, 18);1;754
3;0.125;MoveSouth;(21, 17);;(11, 18);1;755
3;0.125;MoveSouth;(21, 17);;(11, 18);1;756
3;0.125;MoveSouth;(21, 17);;(11, 18);1;757
3;0.125;MoveSouth;(21, 17);;(11, 18);1;758
3;0.125;MoveSouth;(21, 17);;(11, 18);1;759
3;0.125;MoveSouth;(21, 17);;(11, 18);1;760
3;0.125;MoveSouth;(21, 17);;(11, 18);1;761
3;0.125;MoveSouth;(21, 17);;(11, 18);1;762
3;0.125;MoveSouth;(21, 18);;(11, 18);1;763
3;0.125;;(21, 18);;(11, 18);1;764
3;0.125;;(21, 18);;(11, 18);1;765
3;0.125;;(21, 18);;(11, 18);1;766
3;0.125;;(21, 18);;(11, 18);1;767
3;0.125;;(21, 18);;(11, 18);1;768
3;0.125;;(21, 18);;(11, 18);1;769
3;0.125;;(21, 18);;(11, 18);1;770
3;0.125;;(21, 18);;(11, 18);1;771
3;0.125;;(21, 18);;(11, 18);1;772
3;0.125;;(21, 18);;(11, 18);1;773
3;0.125;;(21, 18);;(11, 18);1;774
3;0.125;;(21, 18);;(11, 18);1;775
3;0.125;;(21, 18);;(11, 18);1;776
3;0.125;;(21, 18);;(11, 18);1;777
3;0.125;;(21, 18);;(11, 18);1;778
3;0.125;;(21, 18);;(11, 18);1;779
3;0.125;;(21, 18);;(11, 18);1;780
3;0.125;;(21, 18);;(11, 18);1;781
3;0.125;;(21, 18);;(11, 18);1;782
3;0.125;;(21, 18);;(11, 18);1;783
3;0.125;;(21, 18);;(11, 18);1;784
3;0.125;;(21, 18);;(11, 18);1;785
3;0.125;;(21, 18);;(11, 18);1;786
3;0.125;;(21, 18);;(11, 18);1;787
3;0.125;;(21, 18);;(11, 18);1;788
3;0.125;;(21, 18);;(11, 18);1;789
3;0.125;;(21, 18);;(11, 18);1;790
3;0.125;;(21, 18);;(11, 18);1;791
3;0.125;;(21, 18);;(11, 18);1;792
3;0.125;;(21, 18);MoveEast;(11, 18);1;793
3;0.125;;(21, 18);MoveEast;(11, 18);1;794
3;0.125;;(21, 18);MoveEast;(11, 18);1;795
3;0.125;;(21, 18);MoveEast;(11, 18);1;796
3;0.125;;(21, 18);MoveEast;(11, 18);1;797
3;0.125;;(21, 18);MoveEast;(12, 18);1;798
3;0.125;;(21, 18);;(12, 18);1;799
3;0.125;;(21, 18);;(12, 18);1;800
3;0.125;;(21, 18);;(12, 18);1;801
3;0.125;;(21, 18);;(12, 18);1;802
3;0.125;;(21, 18);;(12, 18);1;803
3;0.125;;(21, 18);;(12, 18);1;804
3;0.125;;(21, 18);;(12, 18);1;805
3;0.125;;(21, 18);;(12, 18);1;806
3;0.125;;(21, 18);;(12, 18);1;807
3;0.125;;(21, 18);;(12, 18);1;808
3;0.125;;(21, 18);;(12, 18);1;809
3;0.125;;(21, 18);;(12, 18);1;810
3;0.125;;(21, 18);;(12, 18);1;811
3;0.125;;(21, 18);;(12, 18);1;812
3;0.125;;(21, 18);;(12, 18);1;813
3;0.125;;(21, 18);;(12, 18);1;814
3;0.125;;(21, 18);;(12, 18);1;815
3;0.125;;(21, 18);;(12, 18);1;816
3;0.125;;(21, 18);;(12, 18);1;817
3;0.125;;(21, 18);;(12, 18);1;818
3;0.125;;(21, 18);;(12, 18);1;819
3;0.125;;(21, 18);;(12, 18);1;820
3;0.125;;(21, 18);;(12, 18);1;821
3;0.125;;(21, 18);;(12, 18);1;822
3;0.125;;(21, 18);;(12, 18);1;823
3;0.125;;(21, 18);;(12, 18);1;824
3;0.125;;(21, 18);MoveEast;(12, 18);1;825
3;0.125;;(21, 18);MoveEast;(12, 18);1;826
3;0.125;;(21, 18);MoveEast;(12, 18);1;827
3;0.125;;(21, 18);MoveEast;(12, 18);1;828
3;0.125;;(21, 18);MoveEast;(12, 18);1;829
3;0.125;;(21, 18);MoveEast;(13, 18);1;830
3;0.125;;(21, 18);MoveEast;(13, 18);1;831
3;0.125;;(21, 18);MoveEast;(13, 18);1;832
3;0.125;;(21, 18);MoveEast;(13, 18);1;833
3;0.125;;(21, 18);MoveEast;(13, 18);1;834
3;0.125;;(21, 18);MoveEast;(13, 18);1;835
3;0.125;;(21, 18);MoveEast;(14, 18);1;836
3;0.125;;(21, 18);MoveEast;(14, 18);1;837
3;0.125;;(21, 18);MoveEast;(14, 18);1;838
3;0.125;;(21, 18);MoveEast;(14, 18);1;839
3;0.125;;(21, 18);MoveEast;(14, 18);1;840
3;0.125;;(21, 18);MoveEast;(14, 18);1;841
3;0.125;;(21, 18);MoveEast;(15, 18);1;842
3;0.125;;(21, 18);MoveEast;(16, 18);1;843
3;0.125;;(21, 18);;(16, 18);1;844
3;0.125;;(21, 18);;(16, 18);1;845
3;0.125;;(21, 18);;(16, 18);1;846
3;0.125;;(21, 18);MoveEast;(17, 18);1;847
3;0.125;;(21, 18);MoveEast;(18, 18);1;848
3;0.125;;(21, 18);MoveEast;(19, 18);1;849
3;0.125;;(21, 18);;(19, 18);1;850
3;0.125;;(21, 18);;(19, 18);1;851
3;0.125;;(21, 18);;(19, 18);1;852
3;0.125;;(21, 18);;(19, 18);1;853
3;0.125;;(21, 18);;(19, 18);1;854
3;0.125;;(21, 18);;(19, 18);1;855
3;0.125;;(21, 18);;(19, 18);1;856
3;0.125;;(21, 18);;(19, 18);1;857
3;0.125;;(21, 18);;(19, 18);1;858
3;0.125;;(21, 18);;(19, 18);1;859
3;0.125;;(21, 18);;(19, 18);1;860
3;0.125;;(21, 18);;(19, 18);1;861
3;0.125;;(21, 18);;(19, 18);1;862
3;0.125;;(21, 18);;(19, 18);1;863
3;0.125;;(21, 18);;(19, 18);1;864
3;0.125;;(21, 18);;(19, 18);1;865
3;0.125;;(21, 18);;(19, 18);1;866
3;0.125;;(21, 18);MoveNorth;(19, 17);1;867
3;0.125;;(21, 18);MoveNorth;(19, 17);1;868
3;0.125;;(21, 18);MoveNorth;(19, 17);1;869
3;0.125;;(21, 18);MoveNorth;(19, 17);1;870
3;0.125;;(21, 18);MoveNorth;(19, 17);1;871
3;0.125;;(21, 18);MoveNorth;(19, 17);1;872
3;0.125;;(21, 18);MoveNorth;(19, 16);1;873
3;0.125;;(21, 18);MoveNorth;(19, 15);1;874
3;0.125;;(21, 18);MoveNorth;(19, 14);1;875
3;0.125;;(21, 18);;(19, 14);1;876
3;0.125;;(21, 18);;(19, 14);1;877
3;0.125;;(21, 18);;(19, 14);1;878
3;0.125;;(21, 18);MoveNorth;(19, 13);1;879
3;0.125;;(21, 18);MoveNorth;(19, 12);1;880
3;0.125;;(21, 18);;(19, 12);1;881
3;0.125;;(21, 18);;(19, 12);1;882
3;0.125;;(21, 18);;(19, 12);1;883
3;0.125;;(21, 18);MoveEast;(20, 12);1;884
3;0.125;;(21, 18);;(20, 12);1;885
3;0.125;;(21, 18);MoveEast;(21, 12);1;886
3;0.125;;(21, 18);MoveEast;(22, 12);1;887
3;0.125;;(21, 18);;(22, 12);1;888
3;0.125;;(21, 18);MoveEast;(23, 12);1;889
3;0.125;;(21, 18);MoveEast;(23, 12);1;890
3;0.125;;(21, 18);;(23, 12);1;891
3;0.125;;(21, 18);MoveEast;(23, 12);1;892
3;0.125;;(21, 18);;(23, 12);1;893
3;0.125;;(21, 18);;(23, 12);1;894
3;0.125;;(21, 18);;(23, 12);1;895
3;0.125;;(21, 18);;(23, 12);1;896
3;0.125;;(21, 18);MoveSouth;(23, 13);1;897
3;0.125;;(21, 18);;(23, 13);1;898
3;0.125;;(21, 18);MoveSouth;(23, 14);1;899
3;0.125;;(21, 18);;(23, 14);1;900
3;0.125;;(21, 18);;(23, 14);1;901
3;0.125;;(21, 18);;(23, 14);1;902
3;0.125;;(21, 18);;(23, 14);1;903
3;0.125;;(21, 18);;(23, 14);1;904
3;0.125;;(21, 18);;(23, 14);1;905
3;0.125;;(21, 18);;(23, 14);1;906
3;0.125;;(21, 18);;(23, 14);1;907
3;0.125;;(21, 18);;(23, 14);1;908
3;0.125;;(21, 18);;(23, 14);1;909
3;0.125;;(21, 18);;(23, 14);1;910
3;0.125;;(21, 18);;(23, 14);1;911
3;0.125;;(21, 18);;(23, 14);1;912
3;0.125;;(21, 18);;(23, 14);1;913
3;0.125;;(21, 18);;(23, 14);1;914
3;0.125;;(21, 18);;(23, 14);1;915
3;0.125;;(21, 18);;(23, 14);1;916
3;0.125;;(21, 18);MoveSouth;(23, 15);1;917
3;0.125;;(21, 18);;(23, 15);1;918
3;0.125;;(21, 18);;(23, 15);1;919
3;0.125;;(21, 18);;(23, 15);1;920
3;0.125;;(21, 18);;(23, 15);1;921
3;0.125;;(21, 18);;(23, 15);1;922
3;0.125;;(21, 18);;(23, 15);1;923
3;0.125;;(21, 18);;(23, 15);1;924
3;0.125;;(21, 18);;(23, 15);1;925
3;0.125;;(21, 18);;(23, 15);1;926
3;0.125;;(21, 18);;(23, 15);1;927
3;0.125;;(21, 18);;(23, 15);1;928
3;0.125;;(21, 18);;(23, 15);1;929
3;0.125;;(21, 18);;(23, 15);1;930
3;0.125;;(21, 18);;(23, 15);1;931
3;0.125;;(21, 18);;(23, 15);1;932
3;0.125;;(21, 18);;(23, 15);1;933
3;0.125;;(21, 18);;(23, 15);1;934
3;0.125;;(21, 18);;(23, 15);1;935
3;0.125;;(21, 18);;(23, 15);1;936
6;0.25;;(21, 18);Drop;(23, 15);1;937
6;0.25;;(21, 18);;(23, 15);1;938
6;0.25;;(21, 18);;(23, 15);1;939
6;0.25;;(21, 18);;(23, 15);1;940
6;0.25;;(21, 18);;(23, 15);1;941
6;0.25;;(21, 18);MoveSouth;(23, 16);1;942
6;0.25;;(21, 18);;(23, 16);1;943
6;0.25;;(21, 18);MoveSouth;(23, 17);1;944
6;0.25;;(21, 18);;(23, 17);1;945
6;0.25;;(21, 18);;(23, 17);1;946
6;0.25;;(21, 18);MoveSouth;(23, 18);1;947
6;0.25;;(21, 18);;(23, 18);1;948
6;0.25;;(21, 18);;(23, 18);1;949
6;0.25;;(21, 18);;(23, 18);1;950
6;0.25;;(21, 18);MoveWest;(22, 18);1;951
6;0.25;;(21, 18);;(22, 18);1;952
6;0.25;;(21, 18);;(22, 18);1;953
6;0.25;;(21, 18);;(22, 18);1;954
6;0.25;;(21, 18);;(22, 18);1;955
6;0.25;;(21, 18);;(22, 18);1;956
6;0.25;;(21, 18);;(22, 18);1;957
6;0.25;;(21, 18);;(22, 18);1;958
6;0.25;;(21, 18);;(22, 18);1;959
6;0.25;;(21, 18);;(22, 18);1;960
6;0.25;;(21, 18);;(22, 18);1;961
6;0.25;;(21, 18);;(22, 18);1;962
6;0.25;;(21, 18);;(22, 18);1;963
6;0.25;;(21, 18);;(22, 18);1;964
6;0.25;;(21, 18);;(22, 18);1;965
6;0.25;;(21, 18);;(22, 18);1;966
6;0.25;;(21, 18);MoveWest;(21, 18);1;967
6;0.25;;(21, 18);;(21, 18);1;968
6;0.25;;(21, 18);;(21, 18);1;969
6;0.25;;(21, 18);;(21, 18);1;970
6;0.25;;(21, 18);;(21, 18);1;971
6;0.25;;(21, 18);;(21, 18);1;972
6;0.25;;(21, 18);;(21, 18);1;973
6;0.25;;(21, 18);;(21, 18);1;974
6;0.25;;(21, 18);;(21, 18);1;975
6;0.25;;(21, 18);;(21, 18);1;976
6;0.25;;(21, 18);;(21, 18);1;977
6;0.25;;(21, 18);;(21, 18);1;978
6;0.25;;(21, 18);;(21, 18);1;979
6;0.25;;(21, 18);;(21, 18);1;980
6;0.25;;(21, 18);;(21, 18);1;981
6;0.25;;(21, 18);;(21, 18);1;982
6;0.25;;(21, 18);;(21, 18);1;983
6;0.25;;(21, 18);;(21, 18);1;984
6;0.25;;(21, 18);;(21, 18);1;985
6;0.25;;(21, 18);;(21, 18);1;986
